student_id,attendance_rate,assignment_score,exam_score,course_load,previous_gpa,study_hours_per_week,participation_score,final_grade
STU0224,68.87284128810349,86.20698646177247,71.37551653563794,5,2.297218473071857,18.66773906752933,78.93073013881423,71.53608111356994
STU0225,80.28068134210567,77.22068511683437,62.01253923357148,4,2.5075034370914926,15.04391827449074,73.99220836805566,73.65452580183977
STU0226,95.88950596967366,78.05268950399861,100.0,3,3.0993400047737034,13.811583415195079,91.88359095042951,91.56118659887998
STU0227,85.64280019095463,80.65717207968665,100.0,5,2.960466329067722,15.383045352258298,79.58006286785518,82.89427992466534
STU0228,74.22255222070694,77.79496997557267,62.991528685225894,4,2.7104379451821266,12.441182210288483,52.77380840605784,68.33380162449033
STU0229,77.84696290740031,94.45818675192365,37.66920097278768,4,2.7595831052440105,4.476252471404926,100.0,66.82523904539866
STU0230,91.79597748934675,100.0,95.15027379673845,4,3.3480839985796447,25.210889552673656,73.88666926676467,85.50437784745087
STU0231,77.69633368282864,71.63762322488249,61.30740348479992,3,2.7411537135653927,15.776624995997008,67.05319546756988,73.73199914827555
STU0232,87.16458589581976,59.45295530631383,90.81251198325538,6,2.9559543779854636,16.990736325612687,89.27850846111141,79.21829776648083
STU0233,85.45571839903813,78.67576927473118,35.59792364576329,3,4.0,14.710461250615456,74.98901891860145,76.99194985385071
STU0234,78.48399652394183,100.0,92.85194676598618,6,2.2881586815580386,11.32441599637706,77.98456385878654,74.00041649919359
STU0235,100.0,67.94488148045404,50.776561414384375,6,2.074078634212671,14.070377595256147,100.0,67.63028520124656
STU0236,91.33919022318011,100.0,89.61528238133049,5,3.3917948323993032,7.003026189028444,64.49757143489907,85.51212329703952
STU0237,64.74857413342393,100.0,75.28546135672869,4,2.6606784693529484,26.385432490266524,63.644782119652085,80.1144050628934
STU0238,86.86454314769428,71.69617637438009,55.921211612067104,4,2.84088123612869,8.82744000788802,72.33157024024928,70.0471855235661
STU0239,78.38213535231613,88.53474618777913,66.85927374146439,5,2.609421810934443,9.840168580764102,91.43031871162077,75.56323222555253
STU0240,93.52433334796224,100.0,88.72636913913402,4,2.8700999296162437,12.798703978067998,39.86931939619202,76.80472727742664
STU0241,77.07479261567299,74.3130838851877,77.11788906230468,4,3.7992690560481703,21.44037862426189,30.688882170469896,66.19307338309345
STU0242,83.85263558533102,76.94629459846458,86.68825960944969,4,3.4010642293090596,15.07254499631327,58.25769458759705,79.8071035319738
STU0243,90.04987278980457,71.27478629077035,100.0,4,3.4311117559434887,8.819321019847688,37.321540818814256,73.13876106023834
STU0244,93.65755194170121,64.778649039607,43.71516776577897,4,2.2918864721036774,21.271691803786698,61.50337304948723,60.832502037220344
STU0245,72.99703592944223,70.2608368240099,100.0,4,2.4244231317235654,18.65500313392741,80.0499939225858,80.73757052755207
STU0246,81.65498764159052,61.64089599856615,77.08711875046426,4,1.5804606702572865,17.692174786082262,52.185022728954735,61.89531180101318
STU0247,80.25054688839043,80.51125202388839,57.02431903353744,5,2.595309589458623,18.578671205854203,41.46346846437315,73.79145058941484
STU0248,78.46670767426288,68.45040153412037,48.393727485220204,4,3.478351593192829,26.971809502912254,71.38674323430696,72.47629144884931
STU0249,100.0,83.50678867686122,71.21759218445933,5,3.2584732578741855,25.92547447518056,87.25086969230341,74.6733529604524
STU0250,89.04981710960955,56.66156530694559,93.43300223848918,4,2.889243368523938,11.566423284983523,36.100531229667745,68.95261566720329
STU0251,72.39116045664954,84.96320348321686,72.44901759244931,5,2.9888498581409735,23.11942496405576,86.40464796611968,63.820781804435775
STU0252,94.17861947054776,92.50293442413387,100.0,4,2.655557228712297,16.9158409487945,86.34612407476652,85.09737451385989
STU0253,100.0,50.09396536142817,45.97648619896882,5,3.1023794412008923,17.495479080688746,89.08170204313257,71.05734803022264
STU0254,95.32465260551147,85.61084854771359,74.7582210430789,3,3.3829391397403072,6.538645841783357,94.36960429743372,79.85949732574244
STU0255,69.80630034045987,98.41503488709938,49.95213111173762,5,2.1920566062947637,14.14807117305902,100.0,71.3191562471788
STU0256,80.15765927133748,61.85538471963192,82.27263765249936,3,3.149823843918674,10.935882048317175,62.8781590276189,64.73657518349214
STU0257,97.66911149186623,100.0,92.737747801946,5,3.4662174354773336,19.140294074466546,72.19143160155716,94.02719464275559
STU0258,77.92330534381219,86.28528514049067,66.58476412637893,6,2.7924498555183153,20.355402502014027,61.67123133503949,69.12155448482426
STU0259,89.43819428146229,69.42482216362387,22.915722867457315,4,3.350350306060292,4.627568244918443,70.03953689511621,59.02266455389626
STU0260,92.74634053429337,79.16346383513441,78.97896293592989,4,4.0,14.889825679978648,100.0,83.73757684241178
STU0261,75.73069528421917,88.37490368782584,83.73477103467019,5,2.947828603506554,20.60930752397126,43.099710321386624,69.11081655786177
STU0262,84.404746439382,81.14008087118617,83.08589509923395,4,3.196653525002662,14.066605188432774,52.77900655668849,71.1657446421728
STU0263,52.58732659930927,88.08133988669553,99.71564383644308,5,2.630971458169304,18.64531822501182,97.54361873009123,83.71308746405002
STU0264,74.7561235866571,66.1898961038095,53.578926407019026,3,3.0906255813010253,16.755827338135422,90.4007301380418,68.43786852791064
STU0265,82.4743184860684,82.54041236054117,88.60432210900899,3,3.230135812491152,16.70830115976313,62.73736706365844,84.9781102876652
STU0266,72.5221681803515,58.7942825464253,98.8501502495595,6,3.097421170135069,13.643425109658512,87.08804002241439,78.98443424529835
STU0267,100.0,78.33160907976949,39.42824831986967,4,2.4901523401455714,8.917095979321452,76.82431684984067,68.00927161924102
STU0268,70.69858622039368,66.44138537802816,81.39303651837955,5,3.1031808856627254,9.392349262874863,100.0,65.44796863332839
STU0269,80.59955513303017,68.9670508611535,64.91640337984657,4,3.731097969358818,18.546762572276585,71.49019187653545,70.39782685391462
STU0270,86.30740577286092,98.54139762815656,73.36954653796708,4,3.224317882257264,15.097291277594415,90.51264227745165,81.78086138936573
STU0271,99.41273289066116,96.36965180891403,81.95352967076673,4,3.4809935945359207,14.307438776963876,100.0,98.61193634107717
STU0272,70.6413784882056,89.13707181360766,65.25542871772896,4,2.8814940149936863,12.880549788388237,81.96198310094933,75.18715908700297
STU0273,96.63163752154959,63.61530852991132,61.48583841676776,4,3.374950119711855,13.474055772596241,70.98656331589687,79.89046572807658
STU0274,85.10233061019586,75.25387325457797,75.6830483497605,4,3.139633919108263,20.2345589724407,84.44893970441959,80.33639500332305
STU0275,75.1849134895205,98.19646549968775,53.255081222743954,4,2.524544635156384,13.323779590659866,62.694382835922305,64.76870753494264
STU0276,89.6210347426327,82.12575370459857,53.28349742229629,4,3.1592605023994373,8.294676433492157,100.0,74.12869863336385
STU0277,86.9905969557347,100.0,88.58746565913006,5,2.5041516682798446,18.718258877700865,73.60142075391963,84.99735430185551
STU0278,78.99783122841205,85.89976759091557,52.02411929682688,4,2.683559862557604,13.975616680676413,64.54133359548975,62.4014639494914
STU0279,85.69802084990019,82.88073674735047,88.32625001818424,4,3.094664153646187,15.156979327663882,53.286219899599274,77.1575709912776
STU0280,81.1468640313824,75.36325303696248,84.25182585707903,4,3.148622136690062,23.037891531997552,91.94440383212877,78.97586428211373
STU0281,86.13517345251248,82.00311357173423,40.48386542418807,4,2.4053837674614353,14.897197213247464,87.34374825655478,74.34522883319079
STU0282,91.62130674521046,77.71295245429185,61.4487069532869,5,3.5269928855914383,16.445918365593627,60.05291257171814,62.94619194390194
STU0283,100.0,90.62163015032885,98.88218806094744,4,3.2860031391502362,9.105382543508373,81.52902690244845,96.09652334440149
STU0284,72.62184501173151,94.35053475191876,55.37668937720637,3,2.647635782194558,13.901652738245199,39.82888063574287,60.946741634566834
STU0285,100.0,68.21015809238075,65.71191475381225,3,2.231207601775412,18.047630226043005,73.69941150146313,66.24793328546092
STU0286,65.47912200477498,60.03150569663333,84.24121786503792,4,2.9275477104592844,7.223131330793788,79.0551270415339,75.4948527636051
STU0287,83.48214904964416,52.45691940345055,90.66781018565192,5,2.77702814306942,16.004225465578546,100.0,80.76474744920003
STU0288,90.88317206484577,87.61986990368815,69.96922227911008,3,3.0565702285265113,15.503955363224032,54.58362394542621,82.15831069476934
STU0289,87.80991867735032,63.449500907391894,63.04979610616717,5,2.8184416694222167,15.206437277937196,44.432947423953514,70.5708710641386
STU0290,78.77300480179406,47.706641105712755,100.0,4,1.996271569627495,20.185794493291215,52.091440781499166,81.75220688182586
STU0291,82.91877749642725,85.82867906796446,100.0,4,2.805826530849421,16.672192574242608,43.2686299937016,83.69769795634012
STU0292,80.06999065341166,100.0,94.57716101563591,5,2.8471904444658436,22.39035949178222,96.73314715517967,86.6385858632887
STU0293,79.10635243055788,79.9089363269016,76.70636285130048,4,3.316830512387029,10.03205242202982,100.0,79.7801976381872
STU0294,93.49602097021025,92.57736161677462,58.834685567181474,4,2.6509001626944753,15.67962283609174,76.40433155897658,81.59287472403477
STU0295,88.57015485965047,81.22744037821347,58.39111186886869,3,3.839337336686283,15.422333931949737,94.42589891370297,72.59165035119631
STU0296,78.07090404739346,78.51665520213287,85.45028210531515,3,2.0441797246741213,9.653727531224602,72.67916761160471,70.94043759718082
STU0297,93.9959987543325,93.78614724481653,83.36796441777368,4,3.655583748901312,19.78147501045673,68.09776704598468,83.64870196778642
STU0298,88.07299520876609,75.64588183717024,100.0,3,2.887840514560948,26.62336652926409,63.339247618924766,72.84037387702016
STU0299,93.1286211883896,84.01088471107855,88.00900185072278,4,3.429792436171778,14.914969627580845,63.79218017244869,83.62262090705008
STU0300,91.29628841923612,84.8254670929402,44.93839396480364,4,3.0399007420293667,17.525105441368833,39.043968873819374,57.09669947967527
STU0301,76.71004989077927,69.97864319535427,96.03895235445837,4,3.5697777680127345,15.422592379076637,75.28509527214678,80.24543656792045
STU0302,79.3981895980303,94.88063524304785,55.03878745371174,3,2.8063190177235944,11.432076650464122,69.19332179571913,74.74209685383421
STU0303,92.47293605123262,77.37560364956887,67.32057456095296,4,2.450689787411094,5.896198610989919,84.90721448155752,71.61221058557112
STU0304,91.10370265433465,68.66382260760733,80.00400412503389,4,3.7102521436355316,11.471132584523174,71.8704699287722,86.505261383968
STU0305,84.79098406035853,88.04764765355606,100.0,6,2.943259677058929,8.040208095241343,66.74592596861817,76.34153364774167
STU0306,86.17327383308782,66.52298027313444,100.0,3,3.1107792368121054,23.520510390295588,52.57613939984739,86.19083099210256
STU0307,97.77664895788425,80.42271736053692,87.13446118272365,5,3.6173759570223973,14.424451530383804,71.44306473643523,87.67492086766805
STU0308,79.0842861116417,79.86321505033695,71.33606762559224,4,2.4840223789527824,13.270403354764147,84.76474461632324,64.57793932859273
STU0309,90.47097381170038,96.28843348747367,85.69011296961101,4,3.2977454488196285,19.44576912393903,47.13322017832279,96.03869808878103
STU0310,82.97807347566106,87.12047349319928,92.75310851747672,4,2.7050526217685547,9.391244485720561,71.74947507361479,80.55252270563324
STU0311,82.82318796772779,79.62459561882284,68.58664748885617,3,2.933915322177814,11.165679809977238,74.66085903058968,68.73673244107644
STU0312,95.9877685198719,92.26649448800431,100.0,3,3.0361394826921444,15.340361346243105,55.63870432763471,80.1030603277669
STU0313,93.2541634898803,100.0,79.60141518382804,4,2.249889069276532,20.143844957117402,58.24287390183999,79.55726984840717
STU0314,93.13509636000639,88.36715459527794,84.95486178182789,4,2.6105814785897827,17.50842522584394,74.61221697532429,81.54514709824703
STU0315,98.05478807154329,80.15528929765071,88.31848504108923,5,3.6755364462065696,16.24162571257941,47.33157963414754,83.09968968263018
STU0316,85.21003841632759,60.32245651474761,83.43173221228912,4,3.443095594292398,15.390588676180082,76.99847430498785,74.75418507344615
STU0317,91.81952971294965,64.02329505386942,91.77881000939225,3,2.9686802113363826,17.001179277633877,52.092912526816,80.79042070119037
STU0318,81.89733243406543,75.42162943467999,62.65493626906153,5,3.1215617292564466,16.008264525646272,91.25707386066433,70.94742887462677
STU0319,88.24166352488442,70.85731696761076,63.83396492107939,4,2.852878747181771,9.85013862611532,100.0,63.82445889543068
STU0320,83.69856945632316,77.19543045521831,52.996915340566105,4,3.678291692913991,15.230396108165756,52.78486396596361,67.513250818744
STU0321,85.96995964992718,80.8497488734566,83.79002461240452,4,2.899823711102918,9.631556705411237,80.68415724749349,67.24318947707584
STU0322,90.95157025436913,87.94539131535096,90.57873007024229,5,3.115921046067424,15.405412714504118,55.46516190235961,84.14630307904703
STU0323,76.81779316766527,78.94251832911362,84.15545732303771,5,3.5730150720710325,12.596760292558793,90.8190834759558,74.61721006026623
STU0324,100.0,87.29752465739303,100.0,4,2.611314257577047,27.696908113914308,44.6948318182957,87.04376634322124
STU0325,74.93982618500299,80.9671162221518,74.88807962341907,4,3.779394592248447,14.80052808124144,79.61173516855425,82.85489139093053
STU0326,72.85811387212267,50.36800150469193,88.37483311185025,5,2.2347692951283116,7.978802168692056,52.540220662212946,61.6956607470954
STU0327,96.58110873500068,65.90996909271868,53.16598247721372,4,3.814821065556399,14.329098946615376,65.86030821803263,76.1393404183744
STU0328,92.91662693962935,77.83868666417577,67.25800595051199,3,2.8136622080240126,17.59679372818944,49.37949449705386,70.53913236204968
STU0329,91.24119817052156,61.85457885738339,88.91075515131556,4,2.878650626087359,23.366819730762618,86.44700941791507,88.79842534991583
STU0330,91.2834550926428,88.99893094994307,91.98204221486289,4,2.0549949144085287,12.052738000306407,53.260392911208264,78.0582999387899
STU0331,84.87753227153085,100.0,69.12066104671635,4,2.7726026413111535,7.0878601298818005,81.03928518663655,73.49733758929388
STU0332,76.02745628514168,98.28142777545975,73.56801496283866,4,2.480096734486558,19.084185057154905,63.11803943475334,78.59021065261263
STU0333,85.75804558193727,76.79835693604689,44.64252506638381,4,2.6961768273132636,8.097006470501745,67.71055256402275,62.33418962622626
STU0334,78.22838288487888,100.0,67.85941598386782,3,2.9313445171055603,12.819222792462575,72.95511814800257,71.61346833254545
STU0335,94.7511973341775,82.23001185803167,92.80766327039572,5,3.478895807236453,13.71189757244503,54.763506566823025,81.13168136476843
STU0336,83.52942618497862,74.9437104332294,86.50410032213132,4,3.103801675700313,14.65183273349946,74.20734227081773,78.24471775829741
STU0337,76.74502803207488,70.79896004688591,85.0133144276242,4,3.1538383267005567,18.445822285371676,100.0,85.29012204719598
STU0338,81.78614158347007,75.46295470267808,75.9954737436192,4,2.452240305577219,11.581828588568062,54.438104283345716,61.39992378332543
STU0339,89.12931454275625,74.17734772188157,75.14126317256353,4,2.559622955198635,13.631353739166197,93.4362028654769,76.88139347504743
STU0340,79.36275447196024,82.55624333563232,61.79357721053106,3,3.899362509175656,14.928648235253057,99.96195266975569,79.25199478498608
STU0341,76.77779604433569,82.40860971574797,88.9765684040507,3,2.6323994826183768,15.74798978759394,53.676900219439126,76.85987205765696
STU0342,87.43687211491913,80.04569030230121,83.4194588877878,5,3.8281041260286477,15.489135873539613,40.898907898188966,84.6525842949385
STU0343,87.44966571108722,86.55407254619524,84.84037695985599,5,2.878469400559567,17.1800288761129,76.0392180034353,80.77171556552878
STU0344,79.9305682462887,97.85969412179512,64.47930314664839,4,3.001143968071752,19.219197548208687,59.05184954466254,73.3055792484625
STU0345,80.28961694381677,94.24331203161985,31.933141602575112,3,3.535182580114965,16.96317057825484,100.0,71.99693036623032
STU0346,87.32049937357637,57.726530473251444,96.94305423507392,4,3.6359462109693284,17.267927617546093,70.69615080999664,80.84118965350089
STU0347,70.51915658502676,41.69118297647068,65.42325087983191,5,2.9445937198604564,7.088884166267611,53.956011839296416,57.108931214305585
STU0348,70.92536225623445,94.01479866858911,57.74448471913759,5,2.805878473239231,15.251138495828402,47.05680977976577,69.68385692210711
STU0349,77.81555778747564,59.496819523768686,88.86957823827987,3,2.972039775738893,17.397537740008044,91.7980991818166,73.10114848855308
STU0350,82.86552848288153,76.62851897160975,67.1597472016174,3,3.168978764116059,18.64470597285225,58.57632051831627,68.77867387483792
STU0351,88.10907565598005,62.448304609109606,96.19872768093244,5,3.4456518434348777,11.538246128831029,70.87657598920856,77.59218985165975
STU0352,99.75356216949552,52.970293436299706,87.34011899153396,4,3.002114929497076,11.704803625556774,89.11605490224962,86.08720390444938
STU0353,93.5765962320202,88.12194092307182,88.67138646400956,4,3.3094431490115768,12.129496623582009,60.314832961383395,67.0329122329192
STU0354,83.40061470036572,91.3873274045397,47.68088577598932,3,3.8191798661354706,17.682069499456716,69.08142342519679,73.6341780204149
STU0355,84.80983792097311,71.35234398909921,99.238879707728,4,3.1906548061323923,20.16940527462104,69.6686318035496,82.37639198453067
STU0356,74.97470635362191,41.134365617826354,80.22501062467713,5,3.1558264280023893,12.962699463541991,83.66649023032184,60.186185642575644
STU0357,84.8148686400761,71.80633327621275,67.61445721507593,6,2.2405445874549663,19.539811568135246,81.81488671020652,73.13478617193596
STU0358,82.11341361079862,85.8770600810382,77.86776934684502,4,1.6846349315854683,15.617399045822971,65.59772537490343,75.77595595315478
STU0359,88.22718560338089,57.81632646838807,39.475295342033604,4,3.1941878646150843,14.37857111418782,71.27298122993035,64.96147134986946
STU0360,76.72769056447677,82.75039879668734,83.17305622961342,3,2.952587884359564,13.943078850910155,62.564419769530225,62.4569985270589
STU0361,90.19346514241172,79.77035226240507,54.41256983635857,4,2.742608662542629,18.733056823010784,40.4477518616111,74.43275727308247
STU0362,100.0,88.68937249401633,47.946594283129315,4,3.1217651020931725,16.62788908393535,75.15201714796258,70.41557263874058
STU0363,83.91239851543142,81.79370552621229,44.55281627564218,4,2.969798135401546,26.37912713823819,100.0,74.19793240288654
STU0364,89.01711722098942,65.40396588677667,97.2537674997985,4,3.5638901253169495,10.73887678501338,52.32561718617875,83.43274634636525
STU0365,91.90143991711112,97.94857252496737,62.41473212614422,4,3.043055434129489,17.590508510149878,54.53940580794594,71.72663871115137
STU0366,80.98779528114164,77.62205640459545,100.0,3,2.6265383574649164,12.353994950942436,52.58544456712517,82.13394970843129
STU0367,87.24092481810416,79.59043190735102,64.28397073895404,4,3.4950831194796446,10.653565065056782,84.49183557446246,73.3382904657717
STU0368,85.12592400781794,66.00098061390206,40.852840848141064,3,2.891434462526899,14.94566431482514,78.9697090839288,53.00076697867907
STU0369,85.97676098548831,73.35076623212734,52.669511201026815,3,3.2632683418361537,15.68676239703518,66.82924615167086,74.21367819020547
STU0370,77.26990216144533,66.72795928959648,99.71623240013878,6,2.7612946469036,29.590867775300463,51.639618767220696,73.72899757475219
STU0371,85.24510174258943,77.40580910114865,71.88203644126665,4,2.675086557251282,14.07927092158399,71.84753583279848,69.36497794313327
STU0372,89.97998291245449,100.0,64.03425407018798,4,3.042084115092848,9.349106352576584,38.70755745328391,72.10081927730457
STU0373,99.51143607795042,59.421482856029655,78.20036451705576,5,3.0064143217718424,16.36505358747193,72.86853133714986,78.02284286933899
STU0374,94.59270826085206,55.796579031848886,85.0356547233509,6,3.239913517683416,4.626799812268159,87.43048772175868,77.33734978208878
STU0375,100.0,100.0,97.3479763180492,4,2.8656771233451286,14.54021608697867,44.97601726732644,90.06054366274395
STU0376,77.3265243711195,76.86014484272201,100.0,5,2.081820108114801,15.080126411475803,39.34963446340673,68.65373958645625
STU0377,93.72320636720679,69.96390892010125,67.80462708421828,4,2.783613058205806,18.97300191472606,100.0,72.90937248592088
STU0378,86.83342005738352,95.59857031094114,48.47904627835923,4,3.396909233571908,19.868111247139236,57.764807209908305,71.04736252806873
STU0379,100.0,70.91576690394704,66.73069677753448,4,2.851311960378447,12.48215190546141,92.71895691887644,86.34018966072318
STU0380,76.91701714644849,100.0,80.20561013165772,4,2.876808298742726,14.246929926850335,66.92004669604337,78.03059304318684
STU0381,76.60278157819224,90.16888807008904,55.724821475787785,4,3.4931882529529688,11.169395846946646,66.76090366117346,75.8540313528048
STU0382,79.00607354555977,72.68132887781447,55.85698170209914,4,2.6440133863705384,9.35968722596153,78.7682539899329,66.66048210401996
STU0383,63.76104275690193,100.0,81.87575763099771,3,2.2285983908785503,16.549473896903173,52.32002286507119,70.54314044473078
STU0384,79.74244978319238,70.91427615494992,74.02695296859098,4,2.919684440237253,8.632072257017004,72.6499428699129,70.5203440600793
STU0385,77.40867338446301,91.13143058013961,75.65593990823173,3,2.7579130243756316,12.926865497140684,62.370211703518144,73.85762815547373
STU0386,86.50393786476208,84.48938870609737,59.83009330599861,4,2.516876840123373,10.024130200503812,43.590131131899376,71.14473712756202
STU0387,88.4175597577716,99.52611934098198,70.39198571588466,4,2.9123107720506547,17.748415931451298,76.74964149452798,86.73084853301204
STU0388,100.0,100.0,56.515337114633915,5,3.245752823623392,24.00715049633244,64.73384386244167,80.74148686775767
STU0389,94.5042383818605,80.4800622359865,92.80396822249574,5,2.995355719216092,8.492060085983345,66.85950343110585,88.52219655286908
STU0390,79.23096344337597,68.69873194480725,95.70498669447505,5,3.153490536343119,5.734907585512157,45.79678113171684,70.47192978258022
STU0391,76.01585328651642,86.89958214408675,38.07624275523813,4,3.9067038492577115,14.375565573249663,100.0,66.93791621341698
STU0392,89.91919171506505,69.8342694537184,56.4097827961518,5,2.828560569221218,15.078488979788792,87.53428372772233,67.08075268112131
STU0393,71.79766792979358,100.0,45.06941489819842,4,3.1391743173223348,16.09329653378649,89.28311768343957,71.42804162131064
STU0394,100.0,82.04802996624106,61.99952131186203,3,2.7453933187004327,12.768397423828278,63.89110595116636,72.7441040951603
STU0395,96.79440120721287,74.52017673031837,73.33124060419279,3,2.5768201400565136,13.99680350587284,35.41634220993159,76.13423743601744
STU0396,80.30824347895295,82.77020458797362,46.007095606029395,4,2.707546173291115,16.837552052703014,100.0,64.23084254947766
STU0397,67.86865470909122,59.793105657054554,56.56280373749374,4,2.7606207142391557,20.202154463224193,68.77804983988264,61.90935301244681
STU0398,98.53872374165414,65.42578942234023,54.920852558370036,4,3.179737898773563,5.224756148408586,55.024004079598924,71.60460491218853
STU0399,83.85460154747382,98.00620861916639,79.14534658797888,5,4.0,13.15530280484269,78.33603148966228,73.13111564134284
STU0400,97.37816311973462,70.14658581542906,76.386886740725,3,2.64197828186208,16.069043969705316,93.34241576006595,89.44417217952032
STU0401,69.05572341205632,64.2963352597709,60.565248933254935,3,2.7916873471922687,10.41011947694632,69.53898887829068,61.85114236404974
STU0402,79.00624977046228,88.04979128790929,78.53641744278796,6,2.968438493444376,23.6558481588365,95.5715033587875,70.1410777500263
STU0403,85.05243699718183,97.78556231994496,64.06639830825469,3,3.1978994243548735,11.822950598856314,91.65999877033738,79.17365419645135
STU0404,85.46980593764742,90.784299659976,69.56689779347893,4,3.1317754059773923,14.793536564963587,48.47237625195883,74.71762789095222
STU0405,80.49934528520757,94.94071528708724,100.0,4,3.642047896974059,17.780110484211455,56.52419788681047,85.23905806039423
STU0406,91.22849932347499,68.64807367145809,100.0,4,1.7868039647323957,12.043576055990528,89.15074326559535,86.07913697378326
STU0407,74.32379570617405,58.67283999887234,49.008375261448045,3,1.8065350649021636,5.767134760977914,15.747748723791242,55.42308037262
STU0408,83.57620514978707,100.0,91.5946483575835,3,2.7520609139949253,12.856727365417333,67.01088613670022,84.72874038504011
STU0409,86.20295631711899,75.15980241736797,91.22793108983184,3,3.5486500937718546,20.1472027796352,41.383375967506566,81.22654016857994
STU0410,90.1443883405875,76.23750475317429,52.034734224947634,4,2.217175984197202,13.315524366074307,60.46892397132951,65.79361085030898
STU0411,92.11614878088889,99.92291212773587,91.37555287509721,4,1.4961838301531214,10.767828492705107,64.02359821941592,90.5233419760937
STU0412,73.75357908162131,88.3434501410099,100.0,4,3.285589703109604,19.628361047513607,62.835112441849844,75.17142631352883
STU0413,69.65885829264377,86.83831658122412,52.549103875111726,4,3.1218286118513574,13.346125519884737,58.95477495774783,66.28002900041042
STU0414,97.7767682189851,100.0,56.64994357971473,5,2.454895796600285,12.449195931748914,48.057127007423716,73.95217007002256
STU0415,88.32314011979592,70.34722654429785,95.35322933687004,3,2.507230199639535,15.747280448316548,100.0,86.66540471412303
STU0416,77.51513463443446,93.91760192121856,80.42990621651296,4,2.5151281401826626,18.853751048093937,100.0,76.24520197594777
STU0417,100.0,80.85519687345626,86.02952550479047,4,3.05526765873697,26.90856765866273,46.75868359487433,73.26642828634186
STU0418,86.15674634292859,84.02888418294886,81.81178432800994,4,2.6868423619084965,19.136180538287114,100.0,82.30333775981582
STU0419,96.79297184063826,100.0,82.81391841856288,4,3.2470319594877597,20.79919983194172,62.010690190542945,86.84713984778931
STU0420,85.67518481410109,87.61753634434436,48.47055743377834,4,1.5726866685478045,12.470169005060724,72.5837494666342,73.3685762683049
STU0421,100.0,88.07444118574449,95.94635413242897,5,2.5715740674361003,9.870659470152619,68.73452080206168,79.33643744106385
STU0422,100.0,96.08761005964703,98.39179984855546,5,2.4369730195444745,15.311656748095615,56.80502717492068,92.81263174124244
STU0423,82.51035851520926,74.52570905685673,70.41218511863944,4,2.871829660813754,15.53584957629798,89.67704687212293,86.19432259277758
STU0424,94.71570950954356,67.4118549899149,74.13046100372276,5,2.7309761207549306,9.607436293177013,72.51773061153315,72.55156923123165
STU0425,91.45375949585147,64.3278620896845,44.37784994888555,4,3.3989218899478835,14.123527350479936,60.468971535615175,58.54421079257854
STU0426,98.68631557532349,50.50465115935997,85.2850951203567,4,2.0703316141699712,16.996588008595655,43.90821112399055,69.58947477862657
STU0427,75.35076539419896,100.0,86.44114883428288,4,3.022745738165376,16.8019669750904,52.12809972561759,79.28993185117575
STU0428,91.8605145999844,63.451874514174754,73.75617966001379,3,3.2791682116058527,17.521439266921362,37.17239768795806,74.26860105037234
STU0429,95.58424486849587,76.68119564621342,97.48706719741006,5,3.9283237182809776,16.454823650687214,70.24447096830339,84.01218561400094
STU0430,67.41260513576886,75.84780050166619,68.31845538040119,4,2.7591170144532624,12.46495670364972,46.06668815431208,73.04519769106186
STU0431,73.16741487334225,84.61110046713651,86.29211851787201,4,3.1622293021762586,12.430496866755783,64.68878974962918,71.1465497091633
STU0432,64.60767822239899,92.23605818808944,54.60671322615769,5,2.0980686037188176,9.00524301003062,97.40203707220742,58.17101891772178
STU0433,82.30593165555442,92.90710232539618,74.52895698251524,3,1.804021897843488,23.923875195925476,93.98599145843171,83.35118400520345
STU0434,92.17542255795962,71.25383842146593,71.51291484194329,4,3.42238718789085,15.067251823096464,69.35446211794765,64.37353198416662
STU0435,100.0,77.49317429320382,79.50615844081882,3,2.997219853175965,13.87573472102574,68.258305477137,79.03628719927902
STU0436,85.74094780419775,84.2386992573245,67.60946142333283,5,3.589256344899211,10.356039592737707,100.0,94.16296569707623
STU0437,100.0,76.26963310724679,72.37054808656664,5,2.3132985555151255,29.67828951163889,80.41512240717422,78.69746086328882
STU0438,71.19898541785109,100.0,91.52094342883012,4,3.259951069764376,9.633359838885521,63.44387080246954,75.10979186817703
STU0439,67.96617560644846,87.36462427457377,66.26471525523566,4,3.9344089202719266,12.855760371969634,41.479637657590956,69.32645811779948
STU0440,84.44452301103381,91.02316679074727,42.868457985226414,4,3.2098528041786327,17.079184181430303,77.87746436329486,69.44259442829726
STU0441,88.84065448939307,89.94321903001119,100.0,5,3.138290752795524,18.00106482872139,86.58647545165725,89.30653804014275
STU0442,84.67305251905907,97.60210786227988,100.0,4,3.0042780404121747,19.789660276078422,57.36696950972712,89.22635769262983
STU0443,64.32557899960123,82.7153233805556,49.154746097887625,4,2.214559271437044,24.038042538846316,75.82405510276065,57.69793535629233
STU0444,84.10879960487212,60.5475207806623,88.79415610490389,5,3.677786467855174,17.53078827730356,62.72853410169942,85.43308957254388
STU0445,71.95530499495146,85.99531927628962,64.94050458897314,4,2.694571180097467,9.719846000166662,66.31935201601995,70.23596065441315
STU0446,91.69672548830039,70.22964659312257,80.26974430662119,3,3.2522416281915083,13.715274374391093,20.243558848753374,76.2114916074882
STU0447,88.66598246096848,72.07074977375365,80.88448258026988,4,2.218482846714373,16.539161862569426,65.56437192567729,71.4618038409062
